label,text
0,"Hi! As of 01/09/25 11:40, you still have 12.55MB left on your mobile data promo. Go for more with Go+99 and enjoy 8GB data for all sites + 8GB choice of apps + 1 discount voucher of choice. Go+99 also comes with unli allnet texts, valid for 7 days. Access the GlobeOne app to register."
0,"Pashare naman ng template, di ko maayos layout ko e"
1,✈️ CebuPac ROUND TRIP to Japann!! u WIN!! Cliam NOW! cebupac-tiket.ml
0,"Joke lang naman po, serious ba dito lagi? (Hindi kasi ako serious most of the time pero marunong naman ako mag behave)"
0,"Get a 50% interest cashback with GCredit for a limited time only! Use GCredit now, powered by CIMB! Promo runs from Feb. 15 - May 15, 2024."
0,mabigay ko na lahat
1,Earn ₱5K daily by typing names! Register: easyjob-link.xyz. Send ₱300 fee.
0,Spokesperson lang po ako :(
0,kami na agad after 2weeks
0,brownout samin maghapon wala wifi huhu.
1,CONGRATS! You won a Toyota car. Claim via toyota-claim.com. Pay ₱10K processing.
1,"P@G-!BIG LOAN GRANTED!!! F!NAL ST3P REQU!RED!! claim 200,000 PHP NOW!! pagibig-fund.ml"
1,Grab 70% OFF sa Nike shoes! Order now: nike-dealshop.com. Ubos na stock!
1,"Francis Carpio, Secure your Landbank account now! Click here: landbank-alert.com."
1,CONGRATS! FREE VIP CONCERT TICKET FOR SB19 LIVE! Claim agad sb19-viptix.ml bago maubos slots!
1,"Hi Rosalinda,  Experience the highest-winning JILI SLOTS game now on Google APP! Redeem FREE PHP33 and win your Jackpot. Download now at w98club.com/PusoySabong  or search Winner Club at Play Store.

Redeem code : <8833>
(Please go to Deposit/BUY, then enter Redeem code."
0,Your UNLI DATA has expired.
1,Feeling lucky today? Turn your 45 pesos into 85k in All Baba. Your fortune awaits at clickhere.cx/66pg1429620.
1,Wag ng tumingin pa sa iba. Dahil ang hinahanap m0 at hinahanap ng iba ay nandit0 lang kay playbingo.com.ph/LegitAPP subukan m0 na walang mawawala sayo
1,Your bank account may fraud. Call 095673452345 now para ma-block.
0,sinong may pdf ng readings send nyo naman dito para di ako maghanap pa
1,"Exclusive ₱1,500 off for first-time users on Grab! Claim now before it runs out: grabvoucher.com/firstclaim."
1,"Pabili muna ng load, emergency lang! Babalik ko mamaya. Send na please."
0,ay hindi ko na napansin pala
0,"Good Evening everyone, apologies for the late message but our team will be needing a Team Leader po for CS Days!"
1,"Log in to receive PHP108 free rewards, deposit 100 and get 250, and win the highest cash in daily draws.  luckslot.tv/Xt5yO"
1,"You have p100 free points that are about to expire, please don't miss it, click to log in

https://j1ligame.cyou/jil3"
1,"APPROVED na ang SSS loan mo! Kunin na ang 250,000 PHP bago ito mag-expire! sss-loan.ml"
1,"Binabati kita! Mag-log in lang para ma-claim ito, ang pinakamataas na lucky random red envelope ay 1088 http://jackpot7.guru"
1,"Makakuha ng 298PHP nang libre, 100% na bonus sa unang pag-click sa deposito  phpromo.website/hBGH8Vx2"
0,"You can still avail of your pre-qualified UnionBank Quick Loan! Loan up to P184900, get cash in your account in minutes, and pay off in light, easy installments! Quick, apply na! Apply via UnionBank app: 1. Log in > Go to main dashboard 2. Choose 'You qualify for a Quick Loan! Book now and get your money in an instant!' button and follow the step-by-step process Apply via UnionBank website: 1. Go to Loans > Quick Loans, select 'I have an invite code,' 2. Enter your invite code - 4842E4 for account number ending with 4605
Claim your offer before it expires on July 5, 11:59PM!"
1,"PERAWIN7 wishes you all a peaceful all saint's day

Daily free 50p Continuous login max 1760

Min depo 30, 160% bonus, 1.8% Bet

rebate

https://9rzgp.perawin7.co"
1,Makilahok sa laro para magkaroon ng pagkakataong manalo ng 1888p reward http://lucky-888.world
0,"Seems like ham, pero more on spamming kasi ginagawa nila."
0,"Gear up for a tech upgrade with BUY NOW, PAY LATER at 0% interest w/ your BDO Credit Card! Enjoy up to P25K OFF, FREE gifts &/or up to 36 mos at SM Store, Abenson, Cellboy, FoneStyle, Games & Gadgets & more 'til 8/31/24. For full offers, merchants & T&Cs, visit BDO website, Deals, search Gadgets DTI193904"
1,PLDT NOTICE! Internet Mo NAHOLD! update muna bago madisconnect pldt-internetfix.ml
1,PhilHealth Suspension Alert! Your health coverage will be CANCELLED! Fix agad! philhealth-update.ml
1,Congrats! Lady Luck favors you with a gift of up to P8888! Log in to claim: https://s22888.com
1,"Nina Mendoza, Enjoy a 20% deposit bonus at W+! Sign up today and start winning. wplusrewards.com."
0,Yay! You received a PHP 5.00 Buy Load voucher. Use it when you buy load for the first time via GCash. Go to your voucher pocket to view your voucher.
0,sino naman ang maniniwala jan ha
0,tig chat mo na?
1,"[ BANCO DE ORO ] Your account has been restricted due to unrecognized attempts, Failure to take action wil result in account termination within 24 hours. Update here pub.vin/BDO-Recovery"
0,paano magfile ng shifting gusto ko na lumipat ng course
1,Hello， new free money bonus 888 with no deposit condition， please login http://dchh.shop to get free money 888 now
0,"di ako tamad, strategic lang ako sa paggawa ng wala"
1,"Megaworld's Newly launched Pre-selling Prime Commercial Lots!

Maple Grove is an integrated CBD township in the fast emerging Gen Tri. Cavite spanning 140 hectares.

Curated cuts of 407 to 1,000 sqm (with option to combine)

- Extensive road network
- Ready captive market
- Easily accessible via Daang Hari, CAVITEX, CALAX and Governor's Drive

Starts at only Php 53K/sqm! First Come, First Serve.

Watch how progress unfolds!

For inquiries, contact ANDREW at: +63917****689"
0,then yun na grade namin for the whole sem HAHAHAHAJAA
0,taena pano yan di mawawalan ng gamit
1,Maglaro na at kolektahin ang mga Promotion Bonus na naghihintay sayo at ang mega jackpot x10 - x100 B3T! halina't mag laro ngayon dito! apkgametop.com/LivePH
0,"Get 100% cashback on load when you keep P1,000 in Maya for 2 days or more. Max cashback of P50 for Basic users & P100 for Upgraded users. Promo until June 30. DTI144172."
0,Wara ka pang tulog? Mas makusog ka pa sa kape ah
0,Tara G?
0,tas magawa pa tayo infographics
0,"Enjoy worry-free shopping! Pay lighter in 24 gives over 12 months with GGives. Shop with zero down payment, & no credit card needed. Mag-GGives na!"
0,kasi napasabi sya ng “ang nonchalant mo naman”
1,"Big wins, small bets! 100 pesos becomes 50K in GPLAY Dare to win at
h7s3k00.ca"
0,hindi ko inexplain why and barely told her anything
0,uy san kayo bumili ng uniform gusto ko magpa-custom fit eh
1,May suspicious deposit sa account mo! Hindi ikaw? Freeze agad! bpi-safe.ml
0,May practice pa ba mamaya o cancel na?
0,may suggestion ba kayo saan pwedeng bumili ng murang textbooks
1,"Inimbitahan mo ang isang kaibigan na mag-recharge ng P100, ang iyong kaibigan ay makakakuha ng P200 at makakakuha ka ng P66
phl777.tv"
1,"Para sa mga mobile user, P158 libre + hanggang P1188 bonus. Doblehin ang saya sa unang deposito mo. bonus.fm/RkjLKiteNuzk07De"
1,"Yvette, Complete daily tasks to get 1000 free! Unlock VIP plan to get even more daily bonuses! unibetpromo.com"
1,"Consecutive log-in get P8,888 !! Recommend friends and receive unlimited go.ly/HefxP"
0,kahit mag eme emeng gmeet na lang tayo pag maga pasa na for screenshot
0,"Yes po, lalaban kahit may 3 lab at duty hahahahaa"
1,Big wins await! Just 50 pesos could get you 80k in Mega Ace. Discover more at promolink.sh/vhMBpxMO8S.
0,"pagod na akong maging responsible, gusto ko na lang matulog buong araw"
1,"Log in to receive PHP108 free rewards, deposit 100 and get 250, and win the highest cash in daily draws.  slotsbet.tv/wrgRT"
1,Lazada refund request mo approved! Click here para matanggap: refundlazada.net.
0,Penge nmn sagot sa quiz HAHAHA
1,"Una deposito ng 100p,may kasamang 100p,may pagkakataong manalo ng exclusive member Red Envelope na may halagang upto P77777 na premyo!
09p7.xyz/4ABL"
0,"Pahelp naman sa research, di ko mahanap yung source"
1,"Ayala Bet online casino is officially open, register an account now and get 100p free b0nus
Website: ayala01.co"
0,"Wala na akong load, chat ko na lang mamaya"
0,"Sagot ka namin ngayong Pasko! Enjoy your increased credit limit of PHP 25,000 sa GLoan! Tap Borrow > GLoan in the GCash app to avail. Promo runs until Dec. 27, 2023."
1,"Sir, your PLDT account may virus. Call 09456783452 agad para maayos. Wag i-ignore!"
0,Andito na'ko love
1,Mag register at i-claim ang iyong 128% first deposit rewards up to 10888! Don't miss out the chance!:ty73.tv
1,Earn ₱30K/month sa online trading. Apply: trading-portalxyz.com. Send ₱5K fee.
0,Pakuha ako ng order ko nasa labas bayad na yun
1,"Thank you for sending us your confirmation. Your Postpaid SIM is now registered!

To know more, visit: smrt.ph/simregfaqs Thank you!"
0,hindi
0,"sana may recharge station para sa energy levels, kasi lowbat na ko lagi"
0,"pero sabi ni angelica, niyaya daw yan ni luar nung valentines"
1,"Bituin, Get 100% DEPOSIT BONUS on Jackpot City! Register now and get FREE MONEY! jackpotcityph10.com"
1,"Unlock GoJackpot's fortunes! 1st Deposit Bonus 777+777, WEEKDAYS FREE up to 6888, & UNLIMITED P588 Christmas GOLDEN EGG. Join at https://GoJackpot7.icu"
1,"Oliver Manzano, Urgent! May security issue sa iyong Globe account. Fix it here: globe-security.com."
1,"Hi, immediately withdraw 1999 p for free. login.   https://hya568.com"
1,"Lakers Vs Nuggets! Make your prediction at W19 Games NBA event and win up ?1,319,000,000!
tinyurl.com/yf9burzr"
0,"sana may warning signs bago ka pumasok sa adulting, parang wala akong consent dito HAHAHA"
0,"hindi ako tamad, nakikinig lang ako sa instincts ko na wag gumalaw"
1,Warning! May unauthorized login sa PayMaya mo! Secure now: paymayasafety.com.
1,Your LandBank OTP may expire. Click bit.ly/landbank-otp123 para ma-renew.
1,Your #BDO Account is under review Please make sure you have completed verification process here gg.gg/online-bdo-com to avoid Deactivation.
0,Hopefully not! We make sure may diversity
0,Bakit ang tagal ng weekend
0,aww ewan ko jan
1,POlIce SummOns Issued! ur INvestiGation in PENDING!! Failure RESPOND arrest now!! p0lice-c4se.ml
0,Kalmahan mo lang sir rizal ang pagpost sa gclass plesss
0,"Fund Transfer to Other Banks of PHP 100.00 to Land Bank of The Philippines / ****8510 via InstaPay on February 04, 2025 10:27:57 AM. Ref no. is ENT2025020409370134. Call our Customer Care Team at #2462 (CIMB) for queries. "
1,New member download to get P216o right now and c0ntact our 24/7 service to get it: mdsa.ch
0,ewan
0,kilala ko tono ng chat non
0,"Nakakawindang yung 6,500 pero may plan ang Unibe along with other participating publications to draft a letter for allocation of a portion of the BU Fund to reimburse the participating students of their expenses, although hindi pa po final."
1,"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : Epicwin.buzz

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw"
1,"BDO ALERT:
Your BDO account was used as a payment method in CTOC4B for an amount of PHP 13,353.22. To cancel this payment, visit: shorten.is/BDOOnline"
1,"Maswerte ka dahil may guro kang gagabay sa iyo 
Makipag-ugnayan lamang kay @niya223 sa Telegram ngayon"
0,Sabihin mo kay ate pam mo ligo na syaa hahah
0,ano oras tayo magstart sa project? para di tayo ma-late
1,"Magdeposito ng 100P, makakuha ng 100P na libre
1q2w3e8.ca"
1,"[Epicwin ]: Join us & enjoy limited 100% BONUS

Trusted website : EpicWinph5.icu

Deposit and get 100% & get BONUS everyday"
1,Na refund na sa iyong account ang P2210 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na:                          gins32.ltd
0,Hi! Please be reminded na may orientation tayo mamaya 1PM. Attendance is required!
0,halos mabingi ako ang lakas nung putok
1,"Marco Valdez, We can ensure that you will enjoy our Platform W+! FIFA W+ Sports, Join us and Win! Plus 100% SPORTS WELCOME BONUS UP TO PHP 3,000! Register now wdito4fifa.com/7777FIFA."
1,"Magparehistro para sa libreng ₱7777, tumaya: luck7.tw/1t5U"
0,yung babae pala jowa na yun ni Jerwin?
0,"grabe no, lahat ng bagay may bayad… except mental breakdowns, libre siya araw-araw"
0,HAHAHABA potang mahal sang flowers 🥲🥲
1,"Up to 62% OFF on steak menu set at Melo's Steakhouse w/ your BDO Card until 08/31.

Search Melo's on BDO site for T&C.DTI184033
To stop msgs,txt STOP to 225678"
0,"Bruh, kala ko yung mismong sa app na, aayusin na lang sa mga susunod."
0,Maka pressure man HAHAHA sana iba na sa atin
1,"Experience BER Month thrills at https://GoJackpot.vegas ! Claim free Golden Eggs, enjoy a Php 7,777 boost, and get a Php20 app bonus. Play for exciting wins now!"
0,"Enjoy to the MAX this Holiday Season! Get MAXIMUM CASH to spend this Holiday Season by claiming your PRE-QUALIFIED CASH LOAN with UnionBank. Apply now via UnionBank website or mobile app and receive up to P96000 in an instant. Apply via UB app: 1. Go to main dashboard 2. Choose 'You qualify for a Quick Loan! Book now and get your money in an instant!' button and follow the step-by-step process Apply via UnionBank Quick Loans website: 1. Go to Loans > Quick Loans, select 'I have an invite code,' 2. Enter your invite code - 6B3C4F Claim your offer before it expires on Nov 22, 11:59PM!"
1,Nakatanggap ang iyong number ng P7748. Mag-register gamit ang number na ito at maglaro ng halagang P10 upang makuha. Sumali dito: raypop.de.
0,hindi ba dapat 3 hours meeting natin?
1,y0u are B@L@NCING TAX EVAS!ON CH@RGE!!! u must PAY NOW or u will be summ0ned to B.I.R h3adquarters!! urgent b!r-rep0rt.ml
0,"hindi ako toxic, survival instinct lang 'to sa toxic na buhay"
0,aayy ganon?
1,"Mag register at i-claim ang iyong 180% welcome rewards up to 150,000! Don't miss out the chance! https://spinsnnn.com/"
0,"Nag message ba si sir, parang wala pa ring feedback"
0,mukha lang akong chill pero sa loob ko parang may riot na ng stress at overthinking
0,okay na
1,"Sumali para makuha ang unang malaking sorpresa. Mag-imbita ng mga kaibigan at kumita ng hanggang P 8888. Kunin ito kaagad bago mag-expire bingo.site/

admin88"
1,"Hello, no deposit, free 1989 P bonus, please login   https://kaa9867.com"
1,"Best Legal Webside

Free Spin 888P

First Deposit 5K

Sign In 888P

Daily Free Bonus

More Free Bonus at hawkgaming.com No Messages? Send STOP 12415 to 225687."
1,Lucky Hour na! Malaki chance manalo dito! namimigay ang EVO LIVE at meron 400 FREE SPIN sa TPG slots PAGCOR accredited Fast Safe Transaction bit.ly/brian888
1,"Carlos Reyes, 100% na cashback para sa mga bagong dating, hanggang P19800! Magparehistro at mag-claim ngayon! http://jack-pot-8.live."
1,ugccuprno1z0h7r.muffermissourian.tw/dfyv8shz7idqn5t 100% deposit bonus? Totoo yan! Doblehin ang iyong pera at saya ngayon.
0,"Wait, yung ginagawa ko nasa Code-Switched na green."
1,"Begin your gaming journey at U B E T and enjoy a 100% Welcome Bonus! Get P2000, 3% Gcash, and 5% USDT bonuses. Claim now! u7betph1.com"
0,depende man presyo ng cedula
0,"Happy 1st yr anniversary, Ocean warriors <3"
1,Earn ₱8K/day sa TikTok. Register: tiktok-jobs.com. Send ₱500 for training.
1,"17v7sf.bid Makipag-ugnayan sa CSR, ibahagi ang grupo, makatanggap ng 18p nang libre, at manalo ng grand prize na 200K"
0,taas kamay kung may existential crisis at financial crisis sabay-sabay
1,"Hi, Good Day! Naglalaro ka pa din ba ng 0nline Games? Bibigyan kita ng winning game$ na mataas ang chance manal0 at kung anong oras ka lalar0 para kahit papano makawithdraw ka, basta ikaw na din bahala sakin. Reply ''YES'' po if interested."
0,Kahihiyan kayo pangalan ko yan😡
0,"Anong ulam nyo, baka makikain ako"
0,sino gusto mag join sa org event natin need pa ng volunteers
0,bat ang bilis ng oras pag sa social media pero ang tagal pag sa work or school??
1,"FILBET Certified Pagcor-Licensed!

FAIR, FREE TRY, FASHION, FANTASTIC,FUN & FAST Transaksyon mo! Super BIG Bonus on your BIG Deposit!

bit.ly/cess888"
0,magkano?
0,"craving ako ng motivation, kaso out of stock na naman"
0,Nag-aaral ka ba o nagso-scroll ka lang sa TikTok
1,"Banco De Oro

You're having issues with account security. Please review them at tera.vin/SecurityBDO

Sincerely, BANCO DE ORO"
1,"Walang hulog, walang alalahanin. Simulan ang iyong paglalaro sa amin, libreng pera handog para sayo. 6vlir.de/Xi8A"
